"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2013",5,
"DNK","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2014",3,
"DNK","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2015",3,
"DNK","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2016",4,
"DNK","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2017",4,
"DNK","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2018",8,
"DNK","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2019",8,
"DNK","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2020",6,
"DNK","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2021",7,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2001",26,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2002",26,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2003",26,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2004",26,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2005",26,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2006",26,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2007",26,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2008",26,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2009",26,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2010",26,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2011",25,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2012",25,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2013",25,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2014",21,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2015",21,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2016",21,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2017",21,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2018",24,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2019",24,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2020",22,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2021",22,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2001",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2002",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2003",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2004",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2005",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2006",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2007",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2008",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2009",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2010",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2011",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2012",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2013",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2014",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2015",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2016",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2017",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2018",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2019",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2020",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2021",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2001",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2002",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2003",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2004",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2005",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2006",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2007",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2008",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2009",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2010",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2011",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2012",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2013",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2014",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2015",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2016",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2017",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2018",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2019",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2020",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2021",0,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2001",15,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2002",15,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2003",13,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2004",10,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2005",13,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2006",19,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2007",20,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2008",20,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2009",20,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2010",16,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2011",12,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2012",8,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2013",4,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2014",3,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2015",3,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2016",3,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2017",4,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2018",8,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2019",7,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2020",5,
"DNK","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2021",6,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2001",18,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2002",18,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2003",18,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2004",17,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2005",18,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2006",18,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2007",18,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2008",18,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2009",17,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2010",17,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2011",16,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2012",16,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2013",16,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2014",16,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2015",16,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2016",17,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2017",17,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2018",17,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2019",17,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2020",16,
"DNK","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2021",16,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2001",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2002",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2003",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2004",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2005",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2006",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2007",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2008",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2009",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2010",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2011",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2012",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2013",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2014",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2015",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2016",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2017",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2018",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2019",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2020",0,
"DNK","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2021",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2001",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2002",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2003",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2004",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2005",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2006",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2007",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2008",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2009",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2010",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2011",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2012",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2013",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2014",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2015",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2016",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2017",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2018",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2019",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2020",0,
"DNK","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2021",0,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2001",23,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2002",23,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2003",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2004",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2005",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2006",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2007",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2008",25,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2009",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2010",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2011",25,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2012",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2013",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2014",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2015",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2016",23,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2017",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2018",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2019",24,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2020",23,
"FIN","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2021",23,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2001",22,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2002",22,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2003",22,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2004",22,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2005",22,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2006",21,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2007",21,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2008",21,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2009",21,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2010",20,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2011",21,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2012",20,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2013",20,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2014",20,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2015",20,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2016",19,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2017",20,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2018",20,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2019",19,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2020",19,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2021",19,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2001",43,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2002",43,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2003",43,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2004",43,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2005",43,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2006",42,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2007",43,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2008",44,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2009",42,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2010",42,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2011",43,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2012",43,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2013",43,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2014",43,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2015",43,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2016",42,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2017",42,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2018",43,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2019",42,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2020",42,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2021",41,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2001",34,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2002",33,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2003",33,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2004",33,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2005",33,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2006",32,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2007",32,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2008",32,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2009",32,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2010",31,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2011",32,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2012",32,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2013",32,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2014",32,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2015",31,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2016",31,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2017",31,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2018",31,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2019",30,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2020",30,
"FIN","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2021",30,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2001",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2002",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2003",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2004",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2005",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2006",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2007",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2008",17,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2009",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2010",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2011",17,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2012",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2013",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2014",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2015",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2016",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2017",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2018",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2019",16,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2020",15,
"FIN","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2021",15,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2001",15,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2002",15,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2003",15,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2004",15,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2005",14,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2006",14,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2007",14,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2008",14,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2009",14,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2010",14,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2011",14,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2012",14,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2013",14,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2014",14,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2015",13,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2016",13,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2017",13,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2018",13,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2019",13,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2020",13,
"FIN","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2021",13,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2001",29,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2002",28,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2003",29,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2004",29,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2005",29,
"FIN","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2006",28,
